"V1","V2"
-9609,-9611
29188,-9717
29608,-25052
29551,-33034
29331,-20581
-22800,-29135
29004,28954
29487,-29690
29580,-26006
27639,25693
29535,-28815
29553,-25883
29252,-27080
29605,-7443
29282,-510
29555,-21511
-32851,-34177
29279,-26736
29581,-28851
29464,-33634
29461,-32374
29234,-33823
28318,-14095
27773,-5497
28576,27168
29573,-13804
28909,-32354
29627,-12180
29359,-22855
29607,-30766
29515,-26469
28782,-33529
29149,-8079
13030,-26209
29577,-19162
23860,-3907
29213,28689
29631,-28575
29373,22542
29600,-33258
29163,-11493
28678,-32947
26655,-32940
28823,26475
29316,-20992
29534,-31984
29637,25624
28706,-33612
29195,-19766
29550,-10247
27970,-32516
29215,-30180
27925,13783
29666,-27271
29659,-30975
27323,-35355
29221,-29909
28180,-27767
29598,-27047
28858,28333
29301,-7879
27768,-32834
25379,21184
29159,-30925
29639,-28817
29517,26704
19840,-29697
29445,-31363
29032,-24919
-24515,-24521
29584,-30436
29335,-28363
29614,-25066
-21334,-32166
28623,28495
29250,-32444
29644,-29242
27662,-32941
29576,-17545
24426,7493
29561,-13288
29533,29507
27061,-31245
23229,20853
29663,-19167
28723,27997
29673,29410
27847,-24079
29519,-33075
29547,-33124
29429,-33312
29652,-5567
29578,-26496
29354,-14360
28976,-23180
28852,-26597
29596,-29208
29525,29489
29490,-12785
28153,-26953
29334,-31849
18428,-35133
29643,-16172
28815,-24288
29546,-28382
28803,-8824
29693,-16607
29505,-18268
29384,-31725
27800,-251
28609,-33111
29642,-7341
29257,-29214
29647,-23589
29658,-30765
29592,-32004
29620,-28268
19769,-28501
29640,-8053
29473,27103
29601,-14354
29591,-2411
29657,-3509
28479,-33211
29469,-34805
29466,24586
28845,-24409
29682,25717
29616,-27207
29694,-24095
28106,-21426
-7699,-35251
-2431,-25524
28872,-29349
29413,-26249
28036,-30101
29524,-32453
27659,-35510
29568,-24159
29426,-35585
28848,28278
29199,-21437
29569,-23642
29740,-7345
29621,-20802
29689,-7933
29585,-14703
29687,-27048
29467,-12968
29291,27010
29165,-19545
29566,-10706
29674,-23124
29606,-34943
28652,-1733
29742,-11056
29556,-8082
29432,-25795
28666,22495
29744,-31996
29758,-22609
29595,-32929
29520,-23239
29747,-25874
28824,-7614
27620,-35654
27895,26856
29743,-33970
28956,-19664
28330,-21066
29756,28732
28958,-27743
29567,-31470
28541,-18768
29646,-30886
29736,-16081
26490,-35178
29773,-20823
29655,-34659
29718,-31090
29572,-34286
29709,27959
29752,-33207
28490,28028
29705,-29251
28021,-14204
29757,-27209
28478,-32408
22771,-31002
29243,-31060
28908,26383
27243,-34933
29504,-34150
29784,-28857
28239,-13534
29721,-30147
29018,-34053
29009,27690
29707,-17554
29781,-23125
29444,-35072
29630,-10123
29511,-35395
29717,-16609
29734,-23708
28721,-13871
29222,-20181
23788,15977
29559,-22999
-33790,-33793
29713,-19125
29590,-32904
29768,-10978
29480,-24826
18829,10444
29774,-7930
29508,-29758
29679,-34865
28452,28206
29575,-32388
25877,-17038
29474,-26925
29557,-5883
29669,29320
29579,-34231
28923,-23382
29751,-10141
29308,-15477
26626,-35054
-14344,-14359
29238,-28272
29038,-28608
29703,-25682
28143,-27455
29782,28435
29656,-29257
29347,28970
29040,28784
29588,-30205
29749,-14343
19045,-15328
29788,-30644
29495,-28060
29435,-11169
29828,26300
29050,-31342
29809,-26317
29336,-34960
29615,-23260
29632,-31534
29733,-28611
29274,23715
29719,27698
29801,-31466
29212,-24488
29670,-31078
29741,-23221
29697,28556
29545,-16793
27116,-31130
29539,-32658
29527,-17282
27718,-22546
15774,-32455
29824,-30152
28747,13678
-31228,-33585
29683,-34878
29842,-8485
28202,-32961
29699,28639
29859,-32099
-33887,-35755
28649,-32436
29715,-6318
29738,-307
21012,-28989
29597,26607
29789,29245
29363,-19966
28928,-30321
29206,-30429
29485,-29459
29831,27902
29589,-25460
29780,-11379
29853,-30587
29057,27465
29225,25898
29882,-13164
29878,29046
29537,-29256
29411,26811
29896,-35995
29770,-35588
-19689,-33870
29851,-27002
25776,-13181
-26765,-28092
29563,-33610
29803,-21135
27751,-26682
29610,-26805
29816,-33300
29299,-26579
28932,-33545
29540,-31374
29877,-29284
27811,-6994
29096,28552
29783,-1720
29641,-27050
29570,-30917
29008,-35074
-26927,-30903
-33328,-33329
29813,27224
-13821,-31406
29839,-19155
29806,-20791
29763,29329
29855,-30408
27936,-32703
27501,-22787
25392,-31928
29765,-33160
27622,-14491
29677,-19782
29716,-19978
29328,-35107
29739,-4424
28800,-31938
29885,-33769
29832,-14566
29386,25794
29920,-14480
29929,-14058
29750,-28336
25665,-35093
29562,-33464
29258,-27154
28299,-28021
28563,-18014
29873,-23132
28717,-35388
27131,-34059
29794,26430
29628,-31077
29776,-27090
27837,-30096
29767,-23729
29617,-26740
29564,-26535
29538,-19715
28027,24257
23831,14760
29731,-34308
29863,-33964
26196,-34037
28340,-11405
29830,-9732
27922,-15876
29796,28973
29622,-25291
28414,-30194
29947,-23777
29401,-30831
29512,-1100
29441,-24160
29808,-12325
29341,-33283
29486,-34109
29837,-30510
29094,21428
29922,-30334
29035,-27128
29961,29723
29867,-11933
29649,-32373
29306,-30316
29976,-31719
27829,-32429
29881,29260
29939,-32789
28948,-28793
27295,-33278
14097,-26992
29013,25957
29887,-26916
29678,-31619
29400,-10857
22856,-34119
29162,-33822
28197,-32976
29045,-34365
29989,-9731
29950,-30411
29542,-27796
29949,29227
29942,-27430
29675,-25970
29835,-34711
29931,-26807
29611,-15473
29822,-9636
20588,-14290
29972,28774
27464,-28456
28657,27418
29914,28357
29800,-24965
-25427,-25430
29571,-27169
29514,-25425
29582,-31724
30013,-31773
29565,-23280
29727,-12622
29478,-33718
29138,-6934
29893,28889
29977,-33019
28969,-32151
29921,29293
29935,-31364
29876,-28722
29954,-22281
26794,-35284
-3878,-32495
29897,-24829
29392,-18746
29936,-23278
29799,-27940
29925,-5932
30003,-1653
29451,25507
29634,-32885
29979,-33276
29404,-3365
29981,-33089
-9016,-9018
29667,-27923
29779,-34167
29178,-34204
29864,-12187
28092,-33552
29986,-11176
29609,-16053
-13919,-29042
30025,-25845
29889,-32660
29735,-29058
30050,-30306
29959,-33113
29903,-6311
29870,-30651
29624,-23142
30031,-26856
29786,-25790
29886,-32914
27379,-27406
28997,-26010
29838,-33787
30033,-11061
29956,-21067
28392,-30704
29087,-12354
30047,-19827
29668,-35219
29633,-20588
29360,-22110
29529,25336
29024,-13483
29710,-14162
30006,-9516
30075,29872
30046,-12824
29077,-9755
-17249,-17254
29153,-11402
29793,-7656
29840,28062
30024,-10119
29962,-20397
29078,-8276
29701,-27697
29948,-30094
29069,-13960
29680,26439
29845,-29760
29918,-13168
-29504,-33220
28005,-33627
29696,-31381
29992,-25285
30017,-26887
29797,28440
30063,-29097
29160,-35434
29654,-23466
29829,-33459
30105,-33819
29937,-29990
27549,26837
26492,-34062
-11795,-30326
29775,-14666
29762,-30029
25453,-27194
24268,-28083
28598,-19538
-33863,-33864
28937,-14361
28124,-11417
29998,-35078
29771,-308
29648,-31151
30114,-27698
28911,-17281
29700,22242
29014,-33740
29661,-30036
29790,-28252
28620,-17662
28922,-8121
30112,-14564
29772,-7332
28967,-25635
29224,28060
28806,-33945
29725,-28931
29791,-23187
29530,-26356
29294,-24969
28837,-23178
29307,-32356
30062,29503
30119,-33133
28597,-24856
29911,-27999
29974,28804
29623,-30899
29915,-33952
30128,-34672
29982,-19725
30078,-3511
30084,-32001
30027,-23724
29994,-28568
29324,-14891
29913,-26425
30154,-28226
29436,-7558
25968,-31870
29690,22831
29125,-19943
30073,-32018
29344,26079
28477,7804
30126,-35817
30030,-2437
30000,-7230
30143,-33125
29660,-24593
29792,-32824
29874,-35281
29815,-31199
30089,-33826
30155,-7397
29933,-24621
-2654,-16010
29805,-35293
25908,-28632
25484,-28437
30123,-25290
29651,-3333
29919,-31538
29319,-1306
29868,-14378
28571,-23217
29724,-20232
30028,-35677
30088,-34425
-22486,-29900
29827,-33310
30079,-32659
-29620,-33400
29650,-34530
30064,-30811
30090,-25991
29844,-4991
29964,-35145
30111,-9721
29415,-30001
30174,18721
30083,-27826
30099,-26974
-22206,-22207
30109,-7563
30005,-10753
30095,-27651
29139,29048
30070,-5055
30175,-30638
29692,-32291
29907,-34917
29810,-24976
29367,-21650
30171,18707
30026,28291
28786,-30327
29890,-17299
29917,-29086
30191,-13860
30217,27492
29826,-18860
-33058,-35247
29879,-28612
28926,25869
30080,-26255
29026,-4555
30066,29778
29819,28437
30213,-33524
30127,29629
30096,-8334
30176,-18756
29904,-311
29428,-32797
30232,-30673
30166,-17974
30082,-33108
29447,-8371
30194,-27857
28325,-33925
29999,29210
-23546,-35297
29522,-31214
30043,-34186
29594,29298
30061,-25070
30009,-2117
27078,26312
30156,-13509
30220,-30982
30258,-32013
29676,28194
29983,5619
30248,-28814
28057,-35429
30207,29858
29586,-31820
26421,-6125
29332,-16419
29860,-32866
28238,-35124
30195,-32668
29958,-34551
30044,26572
30188,-35043
27712,-1665
30198,-21454
30051,-7619
30058,29468
26009,-35227
30208,30163
29720,28947
30146,-27692
30180,-33694
30087,-25814
30211,-35481
29456,-34810
29965,-21533
-666,-26101
27398,18366
28410,-6463
24748,-9965
30032,-13773
30234,-13606
30101,23152
29945,-29245
29969,-15646
29416,-29314
29932,-23438
30214,25459
30272,-24607
30097,-33264
29636,-31683
29346,-34879
30049,-26490
30228,-34099
29645,-16457
29807,-34067
28893,-27256
30261,-8357
29186,-23070
30190,-7171
28505,25925
-22454,-32954
28766,-34375
28977,-33248
30209,-26598
24879,10844
28583,-33138
30029,-26014
30086,-26830
29846,-28106
30297,-27997
29997,-33047
-32751,-34077
30269,-25044
27171,-31755
30039,-27764
29593,-14381
30285,-30843
30274,-30620
29952,25054
29230,-35540
29940,28242
30229,-27640
30259,-30956
30335,-16786
-11345,-11375
29980,-35743
30178,20730
29818,-27191
30091,26326
30203,-25301
30314,29202
-21232,-34710
25248,24435
30054,-7480
30288,-22122
30167,-24871
30161,-26329
30336,-30224
28472,-27482
30309,-31814
-26248,-34923
30197,-7404
-32456,-32744
29811,-11596
30242,-35075
29704,-26183
29871,-27017
29823,-28253
-23348,-30881
30130,27910
30092,-30546
28693,-34430
30298,-21915
28287,-24808
28797,-21216
30255,-18757
30021,-31670
30306,-31254
30334,-30448
30108,-11378
30239,-28505
27436,-35455
30349,-26796
28500,12959
30100,-32783
27862,-11122
30262,29543
30302,-26103
-25551,-25553
30310,-29394
30290,29613
30238,-27795
30344,-30657
29531,-28359
30205,-31544
30117,-28117
30172,-6098
30065,26555
30270,-17860
30177,-19163
30001,-6947
-32849,-34533
29957,-8932
29448,-12338
29686,-25913
30124,-26860
30379,-25785
29821,-18040
29382,-31647
30081,-34143
28878,-30570
29754,-11581
29985,-32359
30144,-35644
30361,-35740
25696,-26922
24977,24888
28790,-32884
30196,29405
29726,-6509
25674,-35070
30382,30236
30316,-25709
30059,-18715
29884,-22816
30102,-34681
29380,-27720
30060,-33359
30383,-31359
30321,-32353
29841,-10979
30399,-30640
-29201,-31591
29155,-35150
30370,-7751
29618,-32468
30179,-26419
30110,-32583
30301,29708
27765,-22139
29875,-19993
30366,-12939
27754,24674
30282,-22911
30328,-34815
30357,-26976
28492,-6963
30231,-17237
29264,-35264
29960,-28155
30407,-24394
30283,-34404
28087,26224
30223,-30415
30432,-31450
30333,29760
30391,-5258
30325,-7232
30257,-33513
30341,-33658
30279,-14347
27648,21881
29276,-33654
29729,-5942
29051,-35739
30315,-34272
30267,-34381
30246,-7886
29154,-32025
30360,-30237
30416,-35038
30122,28457
25400,-35924
30330,-26606
30343,-34307
30402,-29313
29833,-23705
30384,29711
29462,-22762
30319,-29380
27747,-27915
29237,27898
28944,-32268
29541,-27863
30277,-29055
30237,-34240
29906,-32983
30098,-20605
30115,27670
30393,-3559
30233,-32294
30346,-33048
30185,-12169
30200,-35573
30385,-26845
29912,-17158
29498,-29858
30227,-32531
30467,-17613
29342,27781
30137,-20859
29777,-12905
30389,-13143
30452,-33266
30460,22740
30339,-27939
30362,29349
30420,-14259
-30368,-31136
30252,-18384
30410,-6920
30241,-34017
30465,-31447
29748,-8292
30226,30153
29973,-31616
30181,-31021
27735,27407
30318,-30171
30235,26289
30093,-27706
28964,-34882
30371,29599
30458,-32863
30491,-25936
30448,-12849
30400,29966
30444,-32311
30323,-8377
-32178,-34170
30376,-12804
28933,-34442
-15672,-33093
30276,27493
30118,-33443
30160,-27024
30140,29560
-33059,-33700
27015,-28139
29635,-35686
29722,-17607
30482,22638
30014,-31662
30494,-15691
30413,-25793
29902,-29268
30433,-29310
30443,-26428
29403,-27576
30435,-33865
29322,-17687
29910,-30433
30348,19257
30192,-16699
30477,-33985
15897,-31617
-30182,-33515
30136,-35901
29995,-31816
30412,-26898
30521,-22173
29883,-24492
30497,-30345
29494,24488
30365,-9026
30186,21533
30405,-28640
30396,-27148
30253,-9568
-8499,-24833
29714,28275
30454,-29658
30450,29240
29928,-29074
30505,-12663
30537,2292
30372,-3967
29664,23879
30368,-2877
30430,-14758
30471,-34612
30496,-30909
30159,-31679
30421,30094
30546,-32820
30419,-28733
30554,24265
30273,-30999
30103,-27213
30225,-30718
29423,-14887
30398,-11471
30148,29706
30170,-33022
30434,-28001
29338,-5533
30303,26162
30508,-12891
-15115,-23748
30463,-29147
30527,-19769
29381,-30762
30498,-34855
30317,-31841
30501,-10736
30509,-13146
30364,-23351
30525,-26498
29737,-27521
30406,-19158
26691,-30672
30387,29934
30493,-381
30447,-27142
29132,27133
30512,-25081
30575,-24254
30462,-10818
30481,-34033
30204,-22455
29011,-9811
27306,-23243
30352,-21140
30418,-33475
30492,-34242
30299,-33807
30224,-33742
-22894,-22914
30168,30045
30581,-14363
30535,-8378
30531,-26052
29602,-23590
30557,29476
30616,-35408
30613,-34730
30461,30120
30589,28181
29852,-33403
30278,-23679
28193,-14307
30472,-28443
30631,-34243
30355,-26691
28640,-12739
30594,-30980
29941,-28334
30145,-31150
30244,-29811
30550,-20666
30561,-26529
30495,-30031
-29533,-34539
30438,-32008
30587,-25914
30350,-11000
30308,-34983
30085,-35067
30076,26034
30614,-29946
28507,19715
30067,-22358
30622,-32221
30566,-32650
-14321,-14334
30464,-7209
26742,14152
30532,-12969
30373,-27012
30415,-15457
30606,-5289
30135,29112
26047,9698
30466,-27733
29769,-1995
30588,-28832
30038,29417
30619,-4426
30636,-14369
30660,-30653
30510,-35527
30256,-190
30541,-29765
30596,30506
30643,-31449
-30864,-33185
-27441,-31632
29963,-22414
23097,-29342
30312,-32410
29067,-5045
30574,-15648
30514,-295
30266,-7293
30221,-32057
30431,-34454
30139,25789
-12909,-12921
-20272,-20276
29923,-27590
30077,-29038
30662,-34859
30071,-34172
30633,-6275
30457,-32023
30657,-35080
29848,-30760
30674,-21512
23404,-31913
30377,-9632
30630,-33161
25821,8972
30577,29493
30601,-34518
30666,-28261
30354,-27187
30500,30042
30287,-28789
30583,-26194
30626,-34441
30669,29358
30685,30141
30403,-24036
29496,-32367
-29024,-29025
30307,-30005
30243,-23932
30502,-28027
30649,-34251
30409,30184
30711,-33393
23380,-33092
30597,-30856
27778,-26963
30068,-35624
29442,-20049
30620,-1696
30573,-17565
30401,-33368
30579,-16451
30552,-32997
29470,-1102
29330,-16572
30567,-22150
27779,-8434
30150,-15569
30569,-29955
29105,-20064
29955,14481
30216,29798
28350,16562
30539,-15669
30681,-25529
30530,-32864
25335,-34548
27979,-34698
30714,30704
30686,-30645
30019,-33129
30733,-23934
30720,-30735
28887,-32836
30016,29174
30219,-7951
30734,-18533
30473,-33457
30612,-26797
30212,30206
30708,-19510
30528,-32220
30048,29746
28067,-27538
30411,-23800
27971,18379
30218,-35940
29184,-35174
30670,-35254
30558,16420
29924,-34122
-29031,-29039
28950,-33609
30632,-34089
30445,-16955
30764,-30623
30687,-25631
30762,-34697
-22311,-23285
30162,-28470
30476,-34959
30478,26570
25492,-33974
-26942,-32639
30727,-27935
30658,-3302
30656,-20585
30696,-32409
29698,-24524
30648,-34456
30770,-7885
30337,-18780
7086,-4681
30790,-30679
30556,-7507
30638,-29059
30486,-32086
30586,-18748
30104,-35022
29820,24780
30750,-22188
29311,-28997
27527,-32651
30451,-34814
30052,-21882
27929,21750
30511,-31747
29351,28509
27462,22584
27154,26929
30286,-15616
30018,-9024
30480,-26610
28560,-33491
30641,-35409
30682,-34788
30789,-21124
30015,25912
29825,-32788
30004,28031
28497,-32432
30773,29753
30313,-20019
30590,-34379
30529,-15887
30516,-34190
25349,20622
30664,-33941
29909,25855
30533,-2408
30737,-6945
30564,27701
29894,16725
30744,-33103
-32973,-32974
30771,-18532
30623,29371
-24598,-24727
30607,-21047
30838,-32764
30766,-23936
30813,-35011
30474,-1010
30779,29352
30805,-7914
30716,-28643
30519,-33796
30700,-30367
28860,24682
30414,-16737
30534,-29961
30804,-23367
25268,24988
30709,-34593
23789,-26184
30826,-9027
30035,-23123
30763,-12857
30249,-4565
30753,-22736
30668,-22333
25177,24984
30811,-29382
-29607,-30081
30642,-33076
28647,-30085
30436,-19070
30830,-31345
-25051,-25067
30296,-27700
30694,30284
29671,-32937
30689,-32580
30483,-15325
28820,-35097
30872,-12944
30827,-26617
30795,-32428
30547,-29216
30802,-23434
30250,28139
25997,-33738
30799,28972
30107,28226
28184,-33054
30767,-11045
30247,-33156
30854,29978
29745,29109
30809,-33791
29407,-24702
30311,-34182
30356,-25281
30517,29025
30712,-35336
24847,-34638
30625,-21962
30812,-23541
30680,-27735
30164,-35598
29908,-33002
29129,20363
30151,-21364
29356,-32304
30677,-5333
30254,-25593
30582,-11127
30856,-35013
30644,-29209
30595,-27215
1651,-21460
30874,-10765
30580,29365
29702,-21321
30688,-233
30698,-27157
30866,-34736
30551,-25797
29028,-2620
30735,-34244
30800,-30093
30165,-5869
-33239,-33242
30921,-12787
29477,29235
30884,-23956
30881,-32066
30922,-33290
29899,-29204
30907,-35780
30728,-12691
29455,29389
30877,-30876
30499,-13668
30129,-34342
17093,-8246
28785,-1158
30422,29521
29471,-11351
30815,-22183
30645,-25493
30808,-32011
30909,-34137
30518,-25718
29850,-26945
30844,17738
30860,-30545
30839,-35076
30781,30624
30850,-16724
30848,-32319
30729,-6075
30578,-11827
30158,-2288
-2297,-31768
28568,-1115
30724,28233
30456,-28156
30542,-20862
30801,-20593
30629,-16930
30935,-26082
29604,-8700
30864,-16736
30931,-31174
30924,-25165
29898,-21714
30725,-32667
30363,-26381
30304,-9957
30699,30074
24900,11664
29802,-34891
30879,-33029
30837,-20027
30291,-4911
30934,-34235
29862,-27452
30957,-34645
29764,28267
29766,27838
28611,-22359
30608,-33272
-10440,-28380
30980,-11935
30821,-30409
28650,-25406
30585,-6103
30721,29993
30774,-29294
30754,-23847
30193,-25865
30565,-34630
30661,-22713
29548,24029
26589,23346
30988,-33695
30752,-20839
29172,-1643
26923,-15475
29804,-32168
30427,30125
30991,-15707
29453,-33507
27196,-6889
30893,-17611
30842,-33934
30962,-33126
30568,29854
30891,-26601
29856,-35420
29795,29463
30072,29518
30979,-24491
30829,-35412
30806,-33041
30897,-25103
30981,-31420
30958,29583
30974,-30452
30646,-23680
30902,-34407
30861,-33422
31006,29612
30618,-32546
30294,-14190
29603,-9871
30610,-30355
31001,-33544
30942,-35024
30956,-30619
30672,-7193
30719,-26755
30975,30831
30819,-33785
30653,22237
30772,-15884
30938,-31270
31017,-34241
30929,-32079
30983,-26388
30901,-34494
28805,-25560
26562,14532
30993,-12335
31031,30940
-9638,-30548
30880,-19816
30663,29817
30053,-31711
30280,-31819
30947,-30913
30904,-18012
-34064,-34663
31022,-11579
30960,-16740
30675,-27018
24143,-32405
28974,-34275
-23820,-23827
31034,-20574
31053,-25115
30970,29996
30965,-32075
30559,-24165
30990,-34701
30825,-35104
30868,30240
30883,-32225
30914,-33205
30746,30320
30895,-24144
30132,-15415
31040,-23231
27455,-33616
31044,-35023
30954,-22172
30890,-12856
30936,-5879
31055,-26342
30152,-35062
31000,-3517
30437,-10969
29759,-33354
30522,-35714
31008,-34501
28963,-35196
30966,-6081
30999,-26205
-14689,-33081
30600,-32164
30011,-18801
30875,26961
31092,-21509
31059,-27065
30169,-11304
30684,-15061
30900,30793
30852,28921
31011,-33692
30378,-17342
30652,-10684
30351,-11353
31042,-24714
30968,-18551
30977,30173
-31869,-33330
31075,-20577
30739,30353
30655,30455
30635,-29460
30705,-20274
30803,-24520
